Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Bent Over Row (Dumbbell)",1,50.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Bent Over Row (Dumbbell)",2,55.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Bent Over Row (Dumbbell)",3,50.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Bent Over Row (Dumbbell)",4,55.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Incline Curl (Dumbbell)",1,25.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Incline Curl (Dumbbell)",2,25.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Incline Curl (Dumbbell)",3,25.0,8.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Incline Curl (Dumbbell)",4,25.0,8.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Unilateral Farmer Walk",1,50.0,1.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Unilateral Farmer Walk",2,50.0,1.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Unilateral Farmer Walk",3,50.0,1.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Hammer Curl (Dumbbell)",1,40.0,8.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Hammer Curl (Dumbbell)",2,40.0,8.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Hammer Curl (Dumbbell)",3,40.0,8.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Hammer Curl (Dumbbell)",4,40.0,8.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Seated Row (Cable)",1,90.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Seated Row (Cable)",2,90.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Seated Row (Cable)",3,90.0,10.0,0,0.0,
2023-12-13 20:04:21,"Back & Biceps",1h 23m,"Seated Row (Cable)",4,100.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Dumbbell Seated Shoulder Press",1,45.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Dumbbell Seated Shoulder Press",2,45.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Dumbbell Seated Shoulder Press",3,45.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Dumbbell Seated Shoulder Press",4,40.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Lateral Raise (Dumbbell)",1,25.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Lateral Raise (Dumbbell)",2,20.0,12.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Lateral Raise (Dumbbell)",3,20.0,12.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Lateral Raise (Dumbbell)",4,20.0,12.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Front Raise (Plate)",1,25.0,15.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Front Raise (Plate)",2,25.0,15.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Front Raise (Plate)",3,25.0,15.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Front Raise (Plate)",4,25.0,15.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Reverse Fly (Dumbbell)",1,15.0,15.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Reverse Fly (Dumbbell)",2,15.0,15.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Reverse Fly (Dumbbell)",3,15.0,15.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Reverse Fly (Dumbbell)",4,15.0,15.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Incline Shrug",1,35.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Incline Shrug",2,35.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Incline Shrug",3,35.0,10.0,0,0.0,
2023-12-18 13:54:23,"Shoulder",1h 15m,"Incline Shrug",4,35.0,10.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Squat (Smith Machine)",1,115.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Squat (Smith Machine)",2,115.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Squat (Smith Machine)",3,115.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Squat (Smith Machine)",4,115.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Bench Press (Smith Machine)",1,140.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Bench Press (Smith Machine)",2,140.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Bench Press (Smith Machine)",3,140.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Bench Press (Smith Machine)",4,140.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Deadlift ( Smith Machine )",1,170.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Deadlift ( Smith Machine )",2,170.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Chin Up (Assisted)",1,0.0,4.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Chin Up (Assisted)",2,60.0,10.0,0,0.0,
2023-12-19 07:51:15,"Split A",40m,"Chin Up (Assisted)",3,60.0,10.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Squat (Dumbbell)",1,60.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Squat (Dumbbell)",2,60.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Squat (Dumbbell)",3,60.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Squat (Dumbbell)",4,60.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Dumbbell Seated Shoulder Press",1,50.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Dumbbell Seated Shoulder Press",2,50.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Dumbbell Seated Shoulder Press",3,50.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Dumbbell Seated Shoulder Press",4,50.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Deadlift (Dumbbell)",1,65.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Deadlift (Dumbbell)",2,65.0,4.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Bent Over Row (Dumbbell)",1,55.0,6.0,0,0.0,
2023-12-21 13:30:57,"Split B (Dumbbell)",40m,"Bent Over Row (Dumbbell)",2,55.0,6.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Squat (Smith Machine)",1,125.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Squat (Smith Machine)",2,125.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Squat (Smith Machine)",3,125.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Squat (Smith Machine)",4,125.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Bench Press (Smith Machine)",1,145.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Bench Press (Smith Machine)",2,145.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Bench Press (Smith Machine)",3,145.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Bench Press (Smith Machine)",4,145.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Deadlift ( Smith Machine )",1,180.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Deadlift ( Smith Machine )",2,180.0,4.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Chin Up (Assisted)",1,0.0,5.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Chin Up (Assisted)",2,0.0,5.0,0,0.0,
2023-12-23 05:08:03,"Split A",40m,"Chin Up (Assisted)",3,0.0,5.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Squat (Dumbbell)",1,65.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Squat (Dumbbell)",2,65.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Squat (Dumbbell)",3,65.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Squat (Dumbbell)",4,65.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Dumbbell Seated Shoulder Press",1,55.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Dumbbell Seated Shoulder Press",2,50.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Dumbbell Seated Shoulder Press",3,55.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Dumbbell Seated Shoulder Press",4,50.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Deadlift (Dumbbell)",1,70.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Deadlift (Dumbbell)",2,70.0,4.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Bent Over Row (Dumbbell)",1,60.0,6.0,0,0.0,
2023-12-26 14:40:56,"Split B (Dumbbell)",35m,"Bent Over Row (Dumbbell)",2,60.0,6.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Squat (Smith Machine)",1,135.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Squat (Smith Machine)",2,135.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Squat (Smith Machine)",3,135.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Squat (Smith Machine)",4,135.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Bench Press (Smith Machine)",1,150.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Bench Press (Smith Machine)",2,150.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Bench Press (Smith Machine)",3,150.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Bench Press (Smith Machine)",4,150.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Deadlift ( Smith Machine )",1,185.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Deadlift ( Smith Machine )",2,185.0,4.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Chin Up (Assisted)",1,0,6.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Chin Up (Assisted)",2,0,6.0,0,0.0,
2024-01-12 11:35:00,"Split A",40m,"Chin Up (Assisted)",3,0,6.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Squat (Smith Machine)",1,140.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Squat (Smith Machine)",2,140.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Squat (Smith Machine)",3,140.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Squat (Smith Machine)",4,140.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Dumbbell Seated Shoulder Press",1,55.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Dumbbell Seated Shoulder Press",2,55.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Dumbbell Seated Shoulder Press",3,55.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Dumbbell Seated Shoulder Press",4,55.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Deadlift ( Smith Machine )",1,190.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Deadlift ( Smith Machine )",2,190.0,4.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Bent Over Row (Barbell)",1,125.0,6.0,0,0.0,
2024-01-15 08:44:46,"Split B",41m,"Bent Over Row (Barbell)",2,125.0,6.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Squat (Smith Machine)",1,145.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Squat (Smith Machine)",2,145.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Squat (Smith Machine)",3,145.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Squat (Smith Machine)",4,145.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Bench Press (Smith Machine)",1,155.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Bench Press (Smith Machine)",2,155.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Bench Press (Smith Machine)",3,155.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Bench Press (Smith Machine)",4,155.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Deadlift ( Smith Machine )",1,195.0,4.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Deadlift ( Smith Machine )",2,195.0,2.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Bicep Curl (Dumbbell)",1,35.0,6.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Bicep Curl (Dumbbell)",2,35.0,7.0,0,0.0,
2024-01-17 07:45:57,"Split A",48m,"Bicep Curl (Dumbbell)",3,35.0,7.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Squat (Dumbbell)",1,75.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Squat (Dumbbell)",2,75.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Squat (Dumbbell)",3,75.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Squat (Dumbbell)",4,75.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Dumbbell Seated Shoulder Press",1,55.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Dumbbell Seated Shoulder Press",2,55.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Dumbbell Seated Shoulder Press",3,60.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Dumbbell Seated Shoulder Press",4,55.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Romanian Deadlift (Dumbbell)",1,55.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Romanian Deadlift (Dumbbell)",2,55.0,4.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Bent Over Row (Dumbbell)",1,60.0,6.0,0,0.0,
2024-01-23 17:26:21,"Split B ",48m,"Bent Over Row (Dumbbell)",2,60.0,6.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Squat (Dumbbell)",1,75.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Squat (Dumbbell)",2,80.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Squat (Dumbbell)",3,75.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Squat (Dumbbell)",4,80.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Bench Press (Smith Machine)",1,160.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Bench Press (Smith Machine)",2,160.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Bench Press (Smith Machine)",3,160.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Bench Press (Smith Machine)",4,160.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Romanian Deadlift (Dumbbell)",1,60.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Romanian Deadlift (Dumbbell)",2,60.0,4.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Chin Up (Assisted)",1,0,7.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Chin Up (Assisted)",2,0,6.0,0,0.0,
2024-01-25 15:11:09,"Split A",46m,"Chin Up (Assisted)",3,0,6.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Squat (Smith Machine)",1,160.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Squat (Smith Machine)",2,160.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Squat (Smith Machine)",3,160.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Squat (Smith Machine)",4,160.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Dumbbell Seated Shoulder Press",1,60.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Dumbbell Seated Shoulder Press",2,60.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Dumbbell Seated Shoulder Press",3,60.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Dumbbell Seated Shoulder Press",4,60.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Romanian Deadlift (Dumbbell)",1,65.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Romanian Deadlift (Dumbbell)",2,65.0,4.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Bent Over Row (Barbell)",1,130.0,6.0,0,0.0,
2024-01-27 10:45:31,"Split B",49m,"Bent Over Row (Barbell)",2,130.0,6.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Squat (Smith Machine)",1,165.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Squat (Smith Machine)",2,165.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Squat (Smith Machine)",3,165.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Squat (Smith Machine)",4,165.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Bench Press (Barbell)",1,165.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Bench Press (Barbell)",2,165.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Bench Press (Barbell)",3,165.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Bench Press (Barbell)",4,165.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Romanian Deadlift (Dumbbell)",1,70.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Romanian Deadlift (Dumbbell)",2,70.0,4.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Chin Up (Assisted)",1,0,7.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Chin Up (Assisted)",2,0,6.0,0,0.0,
2024-01-29 08:02:00,"Split A",42m,"Chin Up (Assisted)",3,0,6.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Squat (Smith Machine)",1,170.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Squat (Smith Machine)",2,170.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Squat (Smith Machine)",3,170.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Squat (Smith Machine)",4,170.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Dumbbell Seated Shoulder Press",1,60.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Dumbbell Seated Shoulder Press",2,65.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Dumbbell Seated Shoulder Press",3,60.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Dumbbell Seated Shoulder Press",4,65.0,3.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Romanian Deadlift (Dumbbell)",1,75.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Romanian Deadlift (Dumbbell)",2,70.0,4.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Bent Over Row (Barbell)",1,135.0,6.0,0,0.0,
2024-02-01 13:04:33,"Split B",48m,"Bent Over Row (Barbell)",2,135.0,6.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Squat (Smith Machine)",1,175.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Squat (Smith Machine)",2,175.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Squat (Smith Machine)",3,175.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Squat (Smith Machine)",4,175.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Bench Press (Barbell)",1,170.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Bench Press (Barbell)",2,170.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Bench Press (Barbell)",3,170.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Bench Press (Barbell)",4,170.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Romanian Deadlift (Dumbbell)",1,75.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Romanian Deadlift (Dumbbell)",2,75.0,4.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Chin Up (Assisted)",1,0,7.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Chin Up (Assisted)",2,0,7.0,0,0.0,
2024-02-05 08:11:13,"Split A",42m,"Chin Up (Assisted)",3,0,6.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Squat (Smith Machine)",1,180.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Squat (Smith Machine)",2,180.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Squat (Smith Machine)",3,180.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Squat (Smith Machine)",4,180.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Dumbbell Seated Shoulder Press",1,60.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Dumbbell Seated Shoulder Press",2,65.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Dumbbell Seated Shoulder Press",3,60.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Dumbbell Seated Shoulder Press",4,65.0,1.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Romanian Deadlift (Dumbbell)",1,75.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Romanian Deadlift (Dumbbell)",2,75.0,4.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Bent Over Row (Barbell)",1,140.0,6.0,0,0.0,
2024-02-07 08:21:20,"Split B",45m,"Bent Over Row (Barbell)",2,140.0,6.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Squat (Smith Machine)",1,185.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Squat (Smith Machine)",2,185.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Squat (Smith Machine)",3,185.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Squat (Smith Machine)",4,185.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Bench Press (Barbell)",1,175.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Bench Press (Barbell)",2,175.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Bench Press (Barbell)",3,175.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Bench Press (Barbell)",4,175.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Romanian Deadlift (Dumbbell)",1,75.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Romanian Deadlift (Dumbbell)",2,80.0,4.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Chin Up (Assisted)",1,0,8.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Chin Up (Assisted)",2,0,7.0,0,0.0,
2024-02-10 09:51:12,"Split A",50m,"Chin Up (Assisted)",3,0,6.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Squat (Smith Machine)",1,190.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Squat (Smith Machine)",2,190.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Squat (Smith Machine)",3,190.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Squat (Smith Machine)",4,190.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Dumbbell Seated Shoulder Press",1,60.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Dumbbell Seated Shoulder Press",2,65.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Dumbbell Seated Shoulder Press",3,60.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Dumbbell Seated Shoulder Press",4,65.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Romanian Deadlift (Dumbbell)",1,80.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Romanian Deadlift (Dumbbell)",2,80.0,4.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Bent Over Row (Barbell)",1,145.0,6.0,0,0.0,
2024-02-12 08:08:23,"Split B",44m,"Bent Over Row (Barbell)",2,145.0,6.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Squat (Smith Machine)",1,195.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Squat (Smith Machine)",2,195.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Squat (Smith Machine)",3,195.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Squat (Smith Machine)",4,195.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Bench Press (Barbell)",1,180.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Bench Press (Barbell)",2,180.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Bench Press (Barbell)",3,180.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Bench Press (Barbell)",4,180.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Romanian Deadlift (Dumbbell)",1,80.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Romanian Deadlift (Dumbbell)",2,80.0,4.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Lat Pulldown (Cable)",1,140.0,6.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Lat Pulldown (Cable)",2,140.0,6.0,0,0.0,
2024-02-14 08:02:29,"Split A",48m,"Lat Pulldown (Cable)",3,140.0,6.0,0,0.0,
2024-02-16 10:09:10,"Split B",51m,"Squat (Smith Machine)",1,200.0,4.0,0,0.0,
2024-02-16 10:09:10,"Split B",51m,"Squat (Smith Machine)",2,200.0,4.0,0,0.0,
2024-02-16 10:09:10,"Split B",51m,"Squat (Smith Machine)",3,200.0,4.0,0,0.0,
